SubjectID,Condition,Phase,FileName,TotalValidTime,rateTimeP0,rateTimeP1,rateTimeS0,rateTimeS1,rateTimeOther,rateCntP0,rateCntP1
1,B,pre-test,gazepos_20260312_215621_1_0_9_before.csv,49.076289,0.2413204062760325,0.5230089015084255,0.0004898495890754778,0.010822436064796909,0.22435840656166955,0.6857142857142857,0.9714285714285714
1,B,pre-test,gazepos_20260312_215737_1_0_9_before.csv,49.099855000000005,0.33014087312477786,0.4106990947325614,0.0008527520091455047,0.01790494085980487,0.24040233927371035,0.8857142857142857,0.9428571428571428
1,B,training,gazepos_20260312_215928_1_7_9.csv,49.103023,0.20718665325350744,0.3751502020557883,0.0025481119563656807,0.01278332700616007,0.40233170572817856,0.8285714285714286,0.9714285714285714
1,B,training,gazepos_20260312_220043_1_7_9.csv,49.104489,0.2386122784008607,0.33599347709330596,0.0,0.011089821136311937,0.41430442336952145,0.9428571428571428,0.9428571428571428
1,B,training,gazepos_20260312_220158_1_7_9.csv,49.075682,0.24475896229012142,0.39584279236302855,0.0,0.032360834027736984,0.32703741131911296,0.7714285714285715,0.9714285714285714
1,B,training,gazepos_20260312_220312_1_7_9.csv,49.104490999999996,0.33124980360757644,0.3563829833812961,0.0,0.006776651039922196,0.30559056197120527,0.9428571428571428,0.9714285714285714
1,B,post-test,gazepos_20260312_220457_1_0_9_after.csv,49.076420999999996,0.18340689513605746,0.39463802790346075,0.0,0.006064215644413003,0.41589086131606884,0.8,0.8857142857142857
1,B,post-test,gazepos_20260312_220613_1_0_9_after.csv,49.08984,0.15799978162487396,0.34184694837057944,0.0008453887810593639,0.006922817430246234,0.4923850637932409,0.7428571428571429,0.8
10,B,pre-test,gazepos_20260308_164208_10_0_8_before.csv,48.992948999999996,0.46241637750770975,0.1731216669566066,0.08340596113126394,0.21197564571995867,0.06908034868446108,0.9714285714285714,0.9142857142857143
10,B,pre-test,gazepos_20260308_164315_10_0_8_before.csv,48.978208,0.4901416973034217,0.14923336925679245,0.07161750384987516,0.23248984527976205,0.05651758431014862,1.0,0.7714285714285715
10,B,training,gazepos_20260308_164550_10_7_8.csv,48.994690999999996,0.2670284419183294,0.07073868472810688,0.3332791097713012,0.27947881128590046,0.049474952296362056,0.9142857142857143,0.4
10,B,training,gazepos_20260308_164705_10_7_8.csv,49.004093999999995,0.49284527125427474,0.14480863578459377,0.13849257166146198,0.17124191705288938,0.05261160424678021,1.0,0.7142857142857143
10,B,training,gazepos_20260308_164813_10_7_8.csv,49.009097999999994,0.4648851933573635,0.10813906430189815,0.1509964741648583,0.22238370924516906,0.053595558930710996,0.9714285714285714,0.6571428571428571
10,B,training,gazepos_20260308_164924_10_7_8.csv,48.99066499999999,0.4994777474443348,0.09529007209842945,0.09818570537876908,0.15186405410091908,0.15518242097754772,1.0,0.7142857142857143
10,B,post-test,gazepos_20260308_165145_10_0_8_after.csv,48.992428,0.6567412825508461,0.1756391824467238,0.03520356247704251,0.07209689627956462,0.06031907624582312,1.0,0.9142857142857143
10,B,post-test,gazepos_20260308_165255_10_0_8_after.csv,48.997804,0.6159972802046398,0.2274389276711257,0.028496297507536825,0.08055781438694702,0.04750968022975061,1.0,0.9142857142857143
11,B,pre-test,gazepos_20260308_200517_11_0_10_before.csv,49.087152,0.5522411037413617,0.23972335979076548,0.01578213378523186,0.11053000182206574,0.0817234008605752,1.0,0.7428571428571429
11,B,pre-test,gazepos_20260308_200625_11_0_10_before.csv,49.082721,0.5772325662222355,0.2313903094329267,0.011062528501629,0.08133336780574951,0.09898122803745925,1.0,0.8285714285714286
11,B,training,gazepos_20260308_200833_11_7_10.csv,49.097707,0.5739543396598951,0.23385057473254278,0.007650051763109805,0.03317863703899658,0.15136639680545574,1.0,0.8
11,B,training,gazepos_20260308_200938_11_7_10.csv,48.548519,0.6217697186602129,0.1840483331736649,0.00600801025464876,0.07445623624481679,0.11371770166665661,0.9714285714285714,0.8571428571428571
11,B,training,gazepos_20260308_201046_11_7_10.csv,49.069123,0.538725381336039,0.20078292412114246,0.027195065214432386,0.12348315253158315,0.10981347679680295,1.0,0.7714285714285715
11,B,training,gazepos_20260308_201157_11_7_10.csv,49.06586,0.4847187025764963,0.16078860127999428,0.023836981559071775,0.1983042180448886,0.13235149653954903,0.9714285714285714,0.8571428571428571
11,B,post-test,gazepos_20260308_201404_11_0_10_after.csv,49.09332,0.6152318889820455,0.24700183242852566,0.011008829714511193,0.06712459047381554,0.059632858401102176,1.0,0.8857142857142857
11,B,post-test,gazepos_20260308_201511_11_0_10_after.csv,49.082825,0.5870690002052646,0.2963592254520799,0.0035116968104423486,0.051508689648569056,0.06155138788364402,1.0,0.9428571428571428
12,B,pre-test,gazepos_20260309_155530_12_0_10_before.csv,49.082789000000005,0.3904126760196948,0.07888482050194805,0.0996834552331571,0.29922458155342296,0.13179446669177697,1.0,0.5714285714285714
12,B,pre-test,gazepos_20260309_155636_12_0_10_before.csv,49.093185,0.36123333615449854,0.14958601687790246,0.024193602431783503,0.256025067430439,0.20896197710537653,1.0,0.7142857142857143
12,B,training,gazepos_20260309_155825_12_7_10.csv,49.112149,0.4235096493130443,0.09264520271755988,0.04328601055514757,0.2594573086182813,0.18110182879596692,1.0,0.5714285714285714
12,B,training,gazepos_20260309_155935_12_7_10.csv,49.09387,0.3747548930243229,0.11223723043223109,0.049362394938512445,0.2697303960759253,0.19391508552900819,0.9428571428571428,0.4857142857142857
12,B,training,gazepos_20260309_160041_12_7_10.csv,49.083918999999995,0.42055054731876707,0.11393870159389646,0.05354403343384186,0.26638545304420364,0.14558126460929108,1.0,0.6285714285714286
12,B,training,gazepos_20260309_160146_12_7_10.csv,49.080203000000004,0.44690897060878065,0.075696915923514,0.04680477788569846,0.25877771939940847,0.17181161618259838,0.9714285714285714,0.5142857142857142
12,B,post-test,gazepos_20260309_160341_12_0_10_after.csv,49.079595,0.45617731768161496,0.10061352380760243,0.028371159134463156,0.2563955550162955,0.158442444360024,1.0,0.6571428571428571
12,B,training,gazepos_20260309_160448_12_0_10.csv,49.064878,0.48650034348398874,0.09802853275208404,0.03006168689546108,0.25814304480691874,0.12726639206154747,1.0,0.6
2,B,pre-test,gazepos_20260304_213152_2_0_10_before.csv,49.084139,0.4729008692604346,0.2308886379773311,0.02657477601878701,0.07128270091485123,0.19835301582859605,0.9714285714285714,0.8571428571428571
