time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,10
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,1.969816,5.010261,0.007981963,0.1951824,-0.001039117,-0.0001021996,0.9807664,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,2.699182,-0.6582928,5.043288,1.972046,2.924695,0.008129625,0.1930332,0.0001492798,-0.003335226,0.9811866,1.971749,2.923125,0.007610798,0.1169121,-0.5756021,0.8093292,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02000427,2.700161,-0.6582929,5.043289,1.973148,2.924775,0.00810458,0.1927336,0.0003699064,-0.004003592,0.981243,1.972729,2.923125,0.007610798,0.1169121,-0.5756021,0.8093292,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03517151,2.70033,-0.6603439,5.057883,1.974274,2.924795,0.008006195,0.192717,0.0006973147,-0.004649803,0.9812431,1.973895,2.923464,0.007712245,0.1165085,-0.5747859,0.8099673,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05727386,2.701394,-0.6603439,5.057883,1.975471,2.924831,0.007846735,0.192504,0.0009697079,-0.00518496,0.9812821,1.974959,2.923464,0.007712245,0.1165085,-0.5747859,0.8099673,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
