time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,4
PREF,Method,4
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,140
PREF,Blur_SigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.2593593,6.35052,0.006302434,-0.01755896,0.006823479,-0.002225261,0.9998201,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.2520912,2.980523,0.006251231,-0.01781605,0.007238687,-0.002391471,0.9998122,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-0.2500262,2.980633,0.006177142,-0.01813034,0.007459044,-0.002389847,0.999805,-0.2513567,2.979487,0.006382942,0.00242772,-0.1088981,0.9940499,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.04190063,1.578484,-6.441686,46.19425,-0.2482395,2.980713,0.006055257,-0.01826858,0.007748871,-0.002491211,0.9998,-0.2491018,2.979495,0.006353617,0.03874107,-0.1997097,0.979089,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.06430054,2.226289,-5.657836,40.61687,-0.2440715,2.980835,0.00584515,-0.01841113,0.008136779,-0.002508865,0.9997942,-0.2447667,2.979632,0.00624609,0.05941109,-0.2076689,0.9763933,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
