time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,4
PREF,Method,0
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,140
PREF,Blur_SigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,0.0004509464,6.348819,-0.03060039,-0.02963134,0.006353676,-0.004996666,0.9995283,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.000680007,2.980267,-0.03035651,-0.0300458,0.005921692,-0.005014383,0.9995184,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02000427,9.394022,-8.777037,62.81114,-0.001053555,2.980245,-0.03029384,-0.03006594,0.005810798,-0.004595147,0.9995205,-0.0009149164,2.979288,-0.03048289,0.1453909,-0.1819344,0.9725026,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03417206,9.387583,-8.805003,63.01013,-0.001383316,2.980241,-0.03020889,-0.03020249,0.005744785,-0.004568958,0.9995169,-0.001309007,2.979293,-0.03034091,0.1448544,-0.1818113,0.9726057,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0567627,9.387113,-8.805002,63.01012,-0.001911392,2.980245,-0.02997743,-0.03068179,0.00585109,-0.004570918,0.9995016,-0.001778409,2.979293,-0.03034091,0.1448544,-0.1818113,0.9726057,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
