time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,9
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,1.589841,5.232296,0.05159888,0.1004056,0.03755321,0.002210833,-0.9942352,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,1.603545,2.985098,0.05020864,0.09402345,0.03744601,0.004739396,-0.9948543,1.60171,2.985459,0.05173111,-0.03693979,-0.01558887,0.9991959,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01999664,NaN,NaN,NaN,1.608454,2.984624,0.04983065,0.09182192,0.03734709,0.005469875,-0.9950598,1.606074,2.985459,0.05173111,-0.03693979,-0.01558887,0.9991959,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03538513,NaN,NaN,NaN,1.613193,2.984527,0.049477,0.09052856,0.03737592,0.005768521,-0.9951756,1.610286,2.985459,0.05173111,-0.03693979,-0.01558887,0.9991959,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05852509,NaN,NaN,NaN,1.619911,2.984843,0.04887086,0.09054165,0.03734954,0.006689897,-0.9951696,1.617643,2.984651,0.05086017,-0.03731897,-0.02165968,0.9990686,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
