time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,9
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.6017882,5.212501,0.01696584,0.09083311,0.01846261,0.01925086,-0.9955089,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.6063571,2.979618,0.01883519,0.09213146,0.01893868,0.02010989,-0.9953637,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0199585,NaN,NaN,NaN,-0.6084421,2.979715,0.01946849,0.09234102,0.01900962,0.02019042,-0.9953412,-0.6074551,2.978289,0.0165801,0.01946832,0.009416088,0.9997662,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03436279,NaN,NaN,NaN,-0.6107047,2.979853,0.02013923,0.09277368,0.01896285,0.02019594,-0.9953018,-0.6099117,2.978545,0.01800942,0.02016043,0.01048821,0.9997417,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0581665,NaN,NaN,NaN,-0.61556,2.980103,0.02157076,0.09391173,0.01867792,0.0206518,-0.9951911,-0.6142275,2.978545,0.01800942,0.02016043,0.01048821,0.9997417,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
