time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,1
PREF,Method,7
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,140
PREF,Blur_SigmaPx,0.8
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.520053,6.260822,0.002608972,0.03450419,0.01358636,-0.01024646,-0.9992597,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.5334169,2.993169,0.002353143,0.0342649,0.01267883,-0.01187977,-0.9992618,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-0.543304,2.993206,0.002198732,0.03450098,0.01242353,-0.01291968,-0.9992439,-0.5416337,2.992124,0.002575397,0.01474743,-0.1163592,0.9930977,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05859375,NaN,NaN,NaN,-0.5476989,2.993263,0.002192132,0.0346904,0.01241365,-0.01322729,-0.9992335,-0.5467924,2.992157,0.002379775,0.01604083,-0.116103,0.9931077,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.09814453,NaN,NaN,NaN,-0.572295,2.993344,0.002067625,0.03498612,0.01207493,-0.01498703,-0.9992025,-0.5698531,2.992285,0.00235498,0.01742126,-0.1154635,0.9931589,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
