SubjectID,Condition,Phase,FileName,TotalValidTime,rateTimeP0,rateTimeP1,rateTimeS0,rateTimeS1,rateTimeOther,rateCntP0,rateCntP1
3,C,pre-test,gazepos_20260304_213732_3_0_10_before.csv,49.086178000000004,0.5515395392976004,0.17166355873134023,0.01788552370078609,0.03753683980040175,0.2213745384698715,0.9714285714285714,0.7714285714285715
3,C,pre-test,gazepos_20260304_213841_3_0_10_before.csv,48.533449,0.6026931858891795,0.14387397030035942,0.048326114222791004,0.04774783263394285,0.1573588969537272,0.9714285714285714,0.5428571428571428
3,C,training,gazepos_20260304_214047_3_7_10.csv,48.500972999999995,0.38065044591991987,0.5131786943738228,0.005169793191571577,0.00517474154590676,0.09582632496877906,1.0,0.9142857142857143
3,C,training,gazepos_20260304_214156_3_7_10.csv,49.117917000000006,0.4256186393246271,0.4591060528890105,0.008509603532250823,0.01870348044278831,0.0880622238113232,0.9714285714285714,0.9428571428571428
3,C,training,gazepos_20260304_214305_3_7_10.csv,49.076414,0.47110893228669826,0.3513583327420786,0.019625435550364594,0.025515026423894516,0.13239227299696396,0.9428571428571428,0.8285714285714286
3,C,training,gazepos_20260304_214416_3_7_10.csv,49.131352,0.47808122601633274,0.3441026414253773,0.017844369517858883,0.04259072699648092,0.1173810360439502,1.0,0.9142857142857143
3,C,post-test,gazepos_20260304_214614_3_0_10_after.csv,49.100096,0.46720912724895686,0.34116900708300046,0.007170047080966942,0.03284698262097107,0.15160483596610463,0.9142857142857143,0.9142857142857143
3,C,post-test,gazepos_20260304_214725_3_0_10_after.csv,49.085936,0.6194994835180487,0.20202348794978692,0.02141713259781755,0.048026628238279856,0.10903326769606705,1.0,0.8285714285714286
4,C,pre-test,gazepos_20260306_153208_4_0_9_before.csv,49.068748,0.6149177884057685,0.1816086687192428,0.0039341130122170125,0.02335798337467283,0.17618144648809883,1.0,0.7428571428571429
4,C,pre-test,gazepos_20260306_153320_4_0_9_before.csv,49.068852,0.5248497152531708,0.20643835319399823,0.0,0.006323767264821906,0.26238816428800904,0.9714285714285714,0.8
4,C,training,gazepos_20260306_153536_4_7_9.csv,49.094632,0.46503807177941575,0.23467606397375543,0.018730703593011894,0.09191153525705212,0.18964362539676488,1.0,0.8571428571428571
4,C,training,gazepos_20260306_153652_4_7_9.csv,49.095307,0.5120611222575708,0.30106244167085067,0.013613684094082685,0.045991850096792394,0.12727090188070342,0.9714285714285714,0.8285714285714286
4,C,training,gazepos_20260306_153805_4_7_9.csv,49.095921,0.46877089850295317,0.3469137690685142,0.005106330523873834,0.042623378019529916,0.136585623885129,0.9714285714285714,0.9428571428571428
4,C,training,gazepos_20260306_153915_4_7_9.csv,49.072177,0.5311436458178732,0.27309524091421505,0.005085162616690098,0.07228436186965997,0.11839158878156163,1.0,0.8571428571428571
4,C,post-test,gazepos_20260306_154101_4_0_9_after.csv,49.096922,0.4674117045463666,0.32079171887801816,0.010058268011180243,0.019452034080670224,0.18228627448376475,0.9428571428571428,0.8285714285714286
4,C,post-test,gazepos_20260306_154214_4_0_9_after.csv,49.069093,0.45665103286094993,0.3353102532382248,0.009362512569776028,0.019819685682798616,0.17885651564825064,0.9714285714285714,0.8571428571428571
5,C,pre-test,gazepos_20260306_174157_5_0_8_before.csv,49.006101,0.5051561029105336,0.3795963282204395,0.0021870746256675185,0.006461440382698456,0.10659905386066097,0.9714285714285714,0.9714285714285714
5,C,pre-test,gazepos_20260306_174320_5_0_8_before.csv,48.979125,0.4256751830499221,0.4059273414949734,0.001338325255912559,0.0033095732110365273,0.1637495769881553,1.0,0.9714285714285714
5,C,training,gazepos_20260306_174543_5_7_8.csv,48.976926,0.34838123568637236,0.5142884018486581,0.0,0.0,0.13733036246496946,0.9428571428571428,0.9714285714285714
5,C,training,gazepos_20260306_174653_5_7_8.csv,49.018433,0.3026716908718809,0.47626024683408386,0.0,0.0008490683494513536,0.22021899394458389,0.9428571428571428,0.9428571428571428
5,C,training,gazepos_20260306_174802_5_7_8.csv,49.005247000000004,0.5195777301153078,0.2625269085981747,0.0034024927983732907,0.009343489279831594,0.20514937920831255,1.0,0.8571428571428571
5,C,training,gazepos_20260306_174920_5_7_8.csv,48.97680400000001,0.37477684333996086,0.4162423909898243,0.0,0.0017246940000413898,0.20725607167017338,1.0,0.9142857142857143
5,C,post-test,gazepos_20260306_175125_5_0_8_after.csv,48.99328799999999,0.3619007158694883,0.4397526453011284,0.0025764753735246274,0.0009566616553679439,0.1948135018004909,1.0,0.9428571428571428
5,C,post-test,gazepos_20260306_175233_5_0_8_after.csv,48.992795,0.38130229149000366,0.3238522521525871,0.0017190282775253374,0.005949854463293953,0.28717657361659,1.0,0.9428571428571428
6,C,pre-test,gazepos_20260307_152421_6_0_8_before.csv,48.988769999999995,0.2837130632183658,0.13416909630513266,0.007538891056052257,0.04611954943959609,0.5284593999808532,0.8285714285714286,0.8571428571428571
