time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,8
PREF,Method,4
PREF,RandomSeed,8
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,10
PREF,Blur_SigmaPx,2.000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.1392906,5.130001,0.05828918,-0.02839789,-0.05261433,0.001928036,-0.9982092,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.2048735,2.991082,0.06048345,-0.02951501,-0.0519563,0.001641282,-0.9982118,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0199585,0.3766752,-0.6355315,4.881334,-0.2260052,2.990891,0.06123797,-0.03010061,-0.05192972,0.001547293,-0.9981959,-0.2158773,2.990119,0.05814695,0.09773307,-0.5979992,0.7955157,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0435791,0.3434518,-0.6312809,4.851089,-0.2474585,2.990708,0.06200295,-0.03062169,-0.05223688,0.001532959,-0.9981639,-0.2406919,2.990059,0.05989754,0.09680646,-0.6001419,0.794014,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0657959,0.3051324,-0.6312809,4.85109,-0.2905678,2.990319,0.06360435,-0.03115949,-0.05276445,0.001526928,-0.9981197,-0.2790113,2.990059,0.05989754,0.09680646,-0.6001419,0.794014,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
