time,flag_id,flag_x,flag_y,flag_z,o_x,o_y,o_z,target_dir_x,target_dir_y,target_dir_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,err_deg
0.5826416,-1,NaN,NaN,NaN,0.01504761,2.983916,-0.008834839,NaN,NaN,NaN,0.02522016,-0.2311777,0.9725846,NaN
0.5999756,-1,NaN,NaN,NaN,0.01267438,2.983916,-0.008834839,NaN,NaN,NaN,0.02522016,-0.2311777,0.9725846,NaN
0.6167908,-1,NaN,NaN,NaN,0.01001054,2.984915,-0.008689165,NaN,NaN,NaN,0.02748434,-0.2364564,0.9712533,NaN
0.6339417,-1,NaN,NaN,NaN,0.008589298,2.985713,-0.008487701,NaN,NaN,NaN,0.02615229,-0.2323279,0.9722859,NaN
0.6547241,-1,NaN,NaN,NaN,0.006915689,2.985713,-0.008487701,NaN,NaN,NaN,0.02615229,-0.2323279,0.9722859,NaN
0.671875,-1,NaN,NaN,NaN,0.005175665,2.986286,-0.008412123,NaN,NaN,NaN,0.02825598,-0.2359397,0.9713568,NaN
0.68927,-1,NaN,NaN,NaN,0.003945023,2.986286,-0.008412123,NaN,NaN,NaN,0.02825598,-0.2359397,0.9713568,NaN
0.7062988,-1,NaN,NaN,NaN,0.002906263,2.986931,-0.008237243,NaN,NaN,NaN,0.03031002,-0.237357,0.9709495,NaN
0.7267456,-1,NaN,NaN,NaN,0.001584172,2.986931,-0.008237243,NaN,NaN,NaN,0.03031002,-0.237357,0.9709495,NaN
0.7437439,-1,NaN,NaN,NaN,0.0006691366,2.987345,-0.008185863,NaN,NaN,NaN,0.0290038,-0.235771,0.9713758,NaN
0.7608643,-1,NaN,NaN,NaN,-0.0003344119,2.987345,-0.008185863,NaN,NaN,NaN,0.0290038,-0.235771,0.9713758,NaN
0.7780457,-1,NaN,NaN,NaN,-0.001738414,2.987627,-0.008117676,NaN,NaN,NaN,0.03505019,-0.2331558,0.9718075,NaN
0.8028564,-1,NaN,NaN,NaN,-0.003909186,2.988067,-0.007928133,NaN,NaN,NaN,0.01391326,-0.2284011,0.9734677,NaN
0.8314209,-1,NaN,NaN,NaN,-0.005477428,2.988067,-0.007928133,NaN,NaN,NaN,0.01391326,-0.2284011,0.9734677,NaN
0.848999,-1,NaN,NaN,NaN,-0.006860852,2.988444,-0.007734776,NaN,NaN,NaN,0.009378999,-0.2178489,0.9759375,NaN
0.872345,-1,NaN,NaN,NaN,-0.008287743,2.98855,-0.007489562,NaN,NaN,NaN,0.008415334,-0.2162873,0.9762935,NaN
0.8901062,-1,NaN,NaN,NaN,-0.008473873,2.98855,-0.007489562,NaN,NaN,NaN,0.008415334,-0.2162873,0.9762935,NaN
0.9141541,-1,NaN,NaN,NaN,-0.008938313,2.988702,-0.007340908,NaN,NaN,NaN,0.003824922,-0.2173961,0.976076,NaN
0.9328003,-1,NaN,NaN,NaN,-0.008618832,2.988702,-0.007340908,NaN,NaN,NaN,0.003824922,-0.2173961,0.976076,NaN
0.9559631,-1,NaN,NaN,NaN,-0.008130699,2.988809,-0.007200122,NaN,NaN,NaN,0.004253031,-0.2201545,0.9754558,NaN
0.9736023,-1,NaN,NaN,NaN,-0.007642657,2.988753,-0.00710547,NaN,NaN,NaN,0.004911514,-0.2206048,0.9753509,NaN
0.998291,-1,NaN,NaN,NaN,-0.007253081,2.988753,-0.00710547,NaN,NaN,NaN,0.004911514,-0.2206048,0.9753509,NaN
1.015198,-1,NaN,NaN,NaN,-0.006881699,2.988673,-0.006966114,NaN,NaN,NaN,0.004255352,-0.21883,0.9757537,NaN
1.03949,-1,NaN,NaN,NaN,-0.005987838,2.988632,-0.006746888,NaN,NaN,NaN,0.005957492,-0.2188058,0.9757503,NaN
1.056915,-1,NaN,NaN,NaN,-0.005362734,2.988632,-0.006746888,NaN,NaN,NaN,0.005957492,-0.2188058,0.9757503,NaN
1.081268,-1,NaN,NaN,NaN,-0.004798815,2.988466,-0.006523848,NaN,NaN,NaN,0.004624509,-0.2207824,0.9753121,NaN
1.099243,-1,NaN,NaN,NaN,-0.004672363,2.988466,-0.006523848,NaN,NaN,NaN,0.004624509,-0.2207824,0.9753121,NaN
1.123077,-1,NaN,NaN,NaN,-0.003760889,2.988281,-0.006228089,NaN,NaN,NaN,0.003564542,-0.2224634,0.9749346,NaN
1.140442,-1,NaN,NaN,NaN,-0.003105924,2.988084,-0.005953312,NaN,NaN,NaN,0.003460158,-0.2169435,0.9761781,NaN
1.16507,-1,NaN,NaN,NaN,-0.002234057,2.988084,-0.005953312,NaN,NaN,NaN,0.003460158,-0.2169435,0.9761781,NaN
1.182251,-1,NaN,NaN,NaN,-0.001834795,2.987834,-0.005717874,NaN,NaN,NaN,0.003935976,-0.2188133,0.9757588,NaN
1.199646,-1,NaN,NaN,NaN,-0.001415625,2.987834,-0.005717874,NaN,NaN,NaN,0.003935976,-0.2188133,0.9757588,NaN
1.220428,-1,NaN,NaN,NaN,-0.0008174479,2.987609,-0.005441785,NaN,NaN,NaN,0.005213184,-0.2202641,0.9754264,NaN
1.237854,-1,NaN,NaN,NaN,-0.0007975549,2.987454,-0.00508213,NaN,NaN,NaN,0.01068489,-0.3476323,0.93757,NaN
1.254974,-1,NaN,NaN,NaN,-0.001025259,2.987454,-0.00508213,NaN,NaN,NaN,0.01068489,-0.3476323,0.93757,NaN
1.276337,-1,NaN,NaN,NaN,-0.001002431,2.987337,-0.004914165,NaN,NaN,NaN,0.01070618,-0.3487762,0.9371449,NaN
1.29361,-1,NaN,NaN,NaN,-0.001252934,2.987337,-0.004914165,NaN,NaN,NaN,0.01070618,-0.3487762,0.9371449,NaN
1.310486,-1,NaN,NaN,NaN,-0.001661465,2.987235,-0.004803896,NaN,NaN,NaN,0.01166687,-0.3499006,0.9367142,NaN
1.332184,-1,NaN,NaN,NaN,-0.002056524,2.987235,-0.004803896,NaN,NaN,NaN,0.01166687,-0.3499006,0.9367142,NaN
1.349152,-1,NaN,NaN,NaN,-0.002394482,2.987249,-0.004711628,NaN,NaN,NaN,0.009135371,-0.3505064,0.9365158,NaN
1.366272,-1,NaN,NaN,NaN,-0.002909526,2.987249,-0.004711628,NaN,NaN,NaN,0.009135371,-0.3505064,0.9365158,NaN
1.387878,-1,NaN,NaN,NaN,-0.004332244,2.98723,-0.004689097,NaN,NaN,NaN,0.00797986,-0.3495332,0.93689,NaN
1.404785,-1,NaN,NaN,NaN,-0.005445793,2.987221,-0.004721522,NaN,NaN,NaN,0.007717311,-0.3492377,0.9370024,NaN
1.421722,-1,NaN,NaN,NaN,-0.006334007,2.987221,-0.004721522,NaN,NaN,NaN,0.007717311,-0.3492377,0.9370024,NaN
1.443451,-1,NaN,NaN,NaN,-0.009045929,2.98731,-0.004777551,NaN,NaN,NaN,0.006941691,-0.3484733,0.9372929,NaN
1.46051,-1,NaN,NaN,NaN,-0.01058301,2.98731,-0.004777551,NaN,NaN,NaN,0.006941691,-0.3484733,0.9372929,NaN
1.477264,-1,NaN,NaN,NaN,-0.0120919,2.987462,-0.004657865,NaN,NaN,NaN,0.008889078,-0.3471701,0.93776,NaN
1.499176,-1,NaN,NaN,NaN,-0.01531667,2.987462,-0.004657865,NaN,NaN,NaN,0.008889078,-0.3471701,0.93776,NaN
1.516205,-1,NaN,NaN,NaN,-0.01913279,2.987735,-0.004854083,NaN,NaN,NaN,0.004500824,-0.2660813,0.9639401,NaN
1.533417,-1,NaN,NaN,NaN,-0.02086136,2.987735,-0.004854083,NaN,NaN,NaN,0.004500824,-0.2660813,0.9639401,NaN
1.554871,-1,NaN,NaN,NaN,-0.02370772,2.988151,-0.005107641,NaN,NaN,NaN,0.01135496,-0.2022871,0.9792604,NaN
1.571991,-1,NaN,NaN,NaN,-0.02517922,2.988579,-0.005340099,NaN,NaN,NaN,0.01069035,-0.1989992,0.9799414,NaN
1.588867,-1,NaN,NaN,NaN,-0.02585265,2.988579,-0.005340099,NaN,NaN,NaN,0.01069035,-0.1989992,0.9799414,NaN
1.610504,-1,NaN,NaN,NaN,-0.02804329,2.988956,-0.005535841,NaN,NaN,NaN,0.01366194,-0.2009959,0.9794968,NaN
1.627899,-1,NaN,NaN,NaN,-0.02839789,2.988956,-0.005535841,NaN,NaN,NaN,0.01366194,-0.2009959,0.9794968,NaN
1.644562,-1,NaN,NaN,NaN,-0.02870445,2.989277,-0.005787849,NaN,NaN,NaN,0.009633047,-0.1987867,0.9799954,NaN
1.666321,-1,NaN,NaN,NaN,-0.02922364,2.989277,-0.005787849,NaN,NaN,NaN,0.009633047,-0.1987867,0.9799954,NaN
1.683563,-1,NaN,NaN,NaN,-0.03143626,2.989529,-0.006049037,NaN,NaN,NaN,0.01099028,-0.1965273,0.9804367,NaN
1.700562,-1,NaN,NaN,NaN,-0.0380256,2.989529,-0.006049037,NaN,NaN,NaN,0.01099028,-0.1965273,0.9804367,NaN
1.722015,-1,NaN,NaN,NaN,-0.04517479,2.989677,-0.006332159,NaN,NaN,NaN,0.0142051,-0.1994327,0.9798086,NaN
1.739166,-1,NaN,NaN,NaN,-0.04761533,2.989974,-0.00659883,NaN,NaN,NaN,0.005516188,-0.1979676,0.980193,NaN
1.756104,-1,NaN,NaN,NaN,-0.0492291,2.989974,-0.00659883,NaN,NaN,NaN,0.005516188,-0.1979676,0.980193,NaN
1.777649,-1,NaN,NaN,NaN,-0.0543544,2.990223,-0.006869316,NaN,NaN,NaN,-0.002897616,-0.1991753,0.9799596,NaN
1.7948,-1,NaN,NaN,NaN,-0.05723816,2.990223,-0.006869316,NaN,NaN,NaN,-0.002897616,-0.1991753,0.9799596,NaN
1.811676,-1,NaN,NaN,NaN,-0.06122214,2.990285,-0.007063389,NaN,NaN,NaN,-0.0125435,-0.2183283,0.9757947,NaN
1.833466,-1,NaN,NaN,NaN,-0.06597973,2.990285,-0.007063389,NaN,NaN,NaN,-0.0125435,-0.2183283,0.9757947,NaN
1.850616,-1,NaN,NaN,NaN,-0.0679704,2.990221,-0.007060289,NaN,NaN,NaN,-0.07502513,-0.3821245,0.9210603,NaN
1.867645,-1,NaN,NaN,NaN,-0.06930462,2.990221,-0.007060289,NaN,NaN,NaN,-0.07502513,-0.3821245,0.9210603,NaN
1.889252,-1,NaN,NaN,NaN,-0.0734849,2.990146,-0.007206798,NaN,NaN,NaN,-0.08353037,-0.3877747,0.9179616,NaN
1.906311,-1,NaN,NaN,NaN,-0.07469968,2.989986,-0.00732708,NaN,NaN,NaN,-0.08220482,-0.3895891,0.9173128,NaN
1.923126,-1,NaN,NaN,NaN,-0.07473767,2.989986,-0.00732708,NaN,NaN,NaN,-0.08220482,-0.3895891,0.9173128,NaN
1.944885,-1,NaN,NaN,NaN,-0.0753077,2.989844,-0.007436514,NaN,NaN,NaN,-0.07722038,-0.389871,0.9176261,NaN
1.962158,-1,NaN,NaN,NaN,-0.0746413,2.989844,-0.007436514,NaN,NaN,NaN,-0.07722038,-0.389871,0.9176261,NaN
1.986481,-1,NaN,NaN,NaN,-0.07396109,2.989717,-0.007528782,NaN,NaN,NaN,-0.07727831,-0.3886058,0.9181578,NaN
2.003845,0,-5.7,-0.43,18.78,-0.07319403,2.98961,-0.007636428,-0.2826399,-0.1717703,0.9437212,-0.07589791,-0.38959,0.9178557,17.33639
2.028442,0,-5.7,-0.43,18.78,-0.07160296,2.98961,-0.007636428,-0.2827134,-0.1717664,0.9436998,-0.07589791,-0.38959,0.9178557,17.33938
2.045563,0,-5.7,-0.43,18.78,-0.07107151,2.989546,-0.007755518,-0.2827365,-0.171761,0.9436939,-0.07451187,-0.390491,0.9175863,17.43471
2.070007,0,-5.7,-0.43,18.78,-0.06942663,2.989444,-0.007742405,-0.282813,-0.1717522,0.9436727,-0.07083621,-0.3915094,0.9174435,17.62809
2.087708,0,-5.7,-0.43,18.78,-0.06827393,2.989444,-0.007742405,-0.2828663,-0.1717494,0.9436572,-0.07083621,-0.3915094,0.9174435,17.63026
2.111786,0,-5.7,-0.43,18.78,-0.06562185,2.989435,-0.00795126,-0.282986,-0.1717408,0.9436229,-0.0712457,-0.3919137,0.9172392,17.63667
2.129913,0,-5.7,-0.43,18.78,-0.06436621,2.989435,-0.00795126,-0.283044,-0.1717377,0.943606,-0.0712457,-0.3919137,0.9172392,17.63905
2.153442,0,-5.7,-0.43,18.78,-0.06128295,2.989411,-0.008187532,-0.2831833,-0.1717271,0.9435661,-0.07400016,-0.392269,0.9168692,17.55164
2.170929,0,-5.7,-0.43,18.78,-0.05866411,2.989365,-0.008432269,-0.2833011,-0.1717165,0.9435326,-0.07710966,-0.39032,0.9174445,17.34855
2.195282,0,-5.7,-0.43,18.78,-0.05435936,2.989365,-0.008432269,-0.2835,-0.1717059,0.9434749,-0.07710966,-0.39032,0.9174445,17.35656
2.212677,0,-5.7,-0.43,18.78,-0.05063409,2.989272,-0.00874877,-0.283668,-0.1716897,0.9434273,-0.07105269,-0.3899434,0.9180935,17.58703
2.237061,0,-5.7,-0.43,18.78,-0.047371,2.989219,-0.009160519,-0.2838132,-0.1716758,0.9433862,-0.01843741,-0.2782044,0.9603449,16.46968
2.254608,0,-5.7,-0.43,18.78,-0.04525465,2.989219,-0.009160519,-0.2839109,-0.1716706,0.9433577,-0.01843741,-0.2782044,0.9603449,16.47514
2.278809,0,-5.7,-0.43,18.78,-0.04186974,2.989281,-0.009625793,-0.2840607,-0.1716616,0.9433143,-0.01294614,-0.2320537,0.9726169,16.05523
2.296448,0,-5.7,-0.43,18.78,-0.04048799,2.989281,-0.009625793,-0.2841245,-0.1716582,0.9432957,-0.01294614,-0.2320537,0.9726169,16.05896
2.320557,0,-5.7,-0.43,18.78,-0.03682522,2.989364,-0.009958267,-0.2842888,-0.1716505,0.9432476,-0.00652529,-0.2248622,0.9743687,16.35739
2.338074,0,-5.7,-0.43,18.78,-0.03512213,2.98949,-0.01042593,-0.2843608,-0.1716487,0.9432262,-0.01675022,-0.2277503,0.9735755,15.8126
2.362671,0,-5.7,-0.43,18.78,-0.03231785,2.98949,-0.01042593,-0.2844902,-0.1716419,0.9431885,-0.01675022,-0.2277503,0.9735755,15.8202
2.379822,0,-5.7,-0.43,18.78,-0.03033458,2.98966,-0.01088417,-0.2845751,-0.1716416,0.9431629,-0.01779345,-0.2261216,0.9739366,15.74978
2.404022,0,-5.7,-0.43,18.78,-0.02639821,2.989834,-0.01127052,-0.284751,-0.1716372,0.9431106,-0.01776903,-0.2248525,0.9742308,15.74895
2.4216,0,-5.7,-0.43,18.78,-0.02592932,2.989834,-0.01127052,-0.2847726,-0.1716361,0.9431042,-0.01776903,-0.2248525,0.9742308,15.75023
2.445892,0,-5.7,-0.43,18.78,-0.02540632,2.989908,-0.01163352,-0.2847917,-0.1716355,0.9430987,-0.192805,-0.2011164,0.9604054,5.62483
2.46402,0,-5.7,-0.43,18.78,-0.02583125,2.989908,-0.01163352,-0.2847721,-0.1716365,0.9431043,-0.192805,-0.2011164,0.9604054,5.62375
2.487671,0,-5.7,-0.43,18.78,-0.02615884,2.99002,-0.01211846,-0.2847502,-0.1716388,0.9431105,-0.2674979,-0.1809362,0.9464179,1.139008
2.505188,0,-5.7,-0.43,18.78,-0.02683698,2.990118,-0.01258981,-0.2847123,-0.1716414,0.9431215,-0.2734168,-0.1799707,0.9449094,0.8106001
2.529785,0,-5.7,-0.43,18.78,-0.02768655,2.990118,-0.01258981,-0.2846731,-0.1716435,0.943133,-0.2734168,-0.1799707,0.9449094,0.8084246
2.546844,0,-5.7,-0.43,18.78,-0.02856049,2.990132,-0.01294243,-0.284628,-0.1716434,0.9431465,-0.275952,-0.1791432,0.9443295,0.660568
2.571198,0,-5.7,-0.43,18.78,-0.03080853,2.990164,-0.01327693,-0.2845198,-0.1716478,0.9431784,-0.2782941,-0.1772378,0.9440017,0.4813265
2.588715,0,-5.7,-0.43,18.78,-0.03195132,2.990164,-0.01327693,-0.284467,-0.1716506,0.9431938,-0.2782941,-0.1772378,0.9440017,0.4792896
2.612946,0,-5.7,-0.43,18.78,-0.03467041,2.990178,-0.01364601,-0.2843366,-0.1716549,0.9432323,-0.2806402,-0.1772448,0.9433055,0.3846134
2.631104,0,-5.7,-0.43,18.78,-0.03653075,2.990178,-0.01364601,-0.2842508,-0.1716595,0.9432574,-0.2806402,-0.1772448,0.9433055,0.3815487
2.654846,0,-5.7,-0.43,18.78,-0.04133826,2.990176,-0.01395845,-0.2840248,-0.1716686,0.9433238,-0.2806742,-0.1809868,0.9425846,0.569239
2.67218,0,-5.7,-0.43,18.78,-0.04454117,2.990171,-0.01405394,-0.2838757,-0.1716755,0.9433674,-0.2786573,-0.1856513,0.9422758,0.8568369
2.697113,0,-5.7,-0.43,18.78,-0.05055401,2.990171,-0.01405394,-0.2835982,-0.1716902,0.9434482,-0.2786573,-0.1856513,0.9422758,0.8508785
2.713806,0,-5.7,-0.43,18.78,-0.05459322,2.990155,-0.01427233,-0.2834088,-0.1716975,0.9435038,-0.2433512,-0.2610447,0.9341498,5.637985
2.731842,0,-5.7,-0.43,18.78,-0.05842799,2.990155,-0.01427233,-0.2832318,-0.1717068,0.9435553,-0.2433512,-0.2610447,0.9341498,5.633638
2.752228,0,-5.7,-0.43,18.78,-0.06651926,2.990227,-0.01445007,-0.2828555,-0.1717286,0.9436641,-0.2462493,-0.2614726,0.9332703,5.587319
2.76947,0,-5.7,-0.43,18.78,-0.0713765,2.990335,-0.01463234,-0.2826284,-0.1717443,0.9437293,-0.2695574,-0.1971876,0.9425794,1.640202
2.793945,0,-5.7,-0.43,18.78,-0.07982753,2.990335,-0.01463234,-0.2822379,-0.1717648,0.9438425,-0.2695574,-0.1971876,0.9425794,1.629428
2.81134,0,-5.7,-0.43,18.78,-0.08501858,2.990273,-0.01487339,-0.2819948,-0.1717725,0.9439138,-0.2841862,-0.1877215,0.9402121,0.9464671
2.835785,0,-5.7,-0.43,18.78,-0.09466279,2.9904,-0.01511455,-0.2815454,-0.1718002,0.9440429,-0.2892294,-0.186908,0.9388353,1.015678
2.853424,0,-5.7,-0.43,18.78,-0.09946673,2.9904,-0.01511455,-0.2813232,-0.1718119,0.9441069,-0.2892294,-0.186908,0.9388353,1.022016
2.877533,0,-5.7,-0.43,18.78,-0.1106116,2.990487,-0.01531076,-0.2808048,-0.1718415,0.9442559,-0.2924936,-0.1837236,0.9384525,1.011237
2.895111,0,-5.7,-0.43,18.78,-0.1157099,2.990487,-0.01531076,-0.2805688,-0.1718539,0.9443238,-0.2924936,-0.1837236,0.9384525,1.020867
2.919312,0,-5.7,-0.43,18.78,-0.1270777,2.990586,-0.01525891,-0.2800429,-0.1718867,0.9444739,-0.290119,-0.1826978,0.9393894,0.8954742
2.936859,0,-5.7,-0.43,18.78,-0.13407,2.990588,-0.01526582,-0.279719,-0.1719036,0.9445668,-0.2940376,-0.1849705,0.9377248,1.177527
2.96109,0,-5.7,-0.43,18.78,-0.1447523,2.990588,-0.01526582,-0.279224,-0.1719294,0.9447085,-0.2940376,-0.1849705,0.9377248,1.199426
2.97879,0,-5.7,-0.43,18.78,-0.1515263,2.990416,-0.01523328,-0.2789109,-0.1719376,0.9447996,-0.2950327,-0.1991493,0.9345027,1.905775
3.002899,0,-5.7,-0.43,18.78,-0.1642468,2.990212,-0.01514518,-0.2783227,-0.171959,0.9449691,-0.2229341,-0.2395642,0.9449388,5.009068
3.020508,0,-5.7,-0.43,18.78,-0.1694994,2.990212,-0.01514518,-0.278079,-0.1719716,0.9450386,-0.2229341,-0.2395642,0.9449388,4.999672
3.044708,0,-5.7,-0.43,18.78,-0.182075,2.99001,-0.01500177,-0.2774978,-0.1719932,0.9452054,-0.2266746,-0.239149,0.9441538,4.827265
3.062164,0,-5.7,-0.43,18.78,-0.1869795,2.99001,-0.01500177,-0.2772702,-0.172005,0.9452701,-0.2266746,-0.239149,0.9441538,4.818897
3.086456,0,-5.7,-0.43,18.78,-0.1984651,2.989901,-0.01491714,-0.2767382,-0.1720278,0.9454218,-0.2535703,-0.2056069,0.9452131,2.337578
3.103851,0,-5.7,-0.43,18.78,-0.2049907,2.98979,-0.0148567,-0.2764361,-0.1720386,0.9455083,-0.2679212,-0.1835473,0.9457952,0.8201992
3.128357,0,-5.7,-0.43,18.78,-0.2156816,2.98979,-0.0148567,-0.2759393,-0.1720641,0.9456487,-0.2679212,-0.1835473,0.9457952,0.8023506
3.145538,0,-5.7,-0.43,18.78,-0.2222724,2.989554,-0.01491439,-0.2756326,-0.1720678,0.9457374,-0.2735906,-0.1600825,0.9484313,0.7138155
3.169922,0,-5.7,-0.43,18.78,-0.2330224,2.989427,-0.01491451,-0.275133,-0.1720873,0.9458793,-0.2735976,-0.1600825,0.9484292,0.7088641
3.187317,0,-5.7,-0.43,18.78,-0.2370153,2.989427,-0.01491451,-0.2749473,-0.1720968,0.9459317,-0.2735976,-0.1600825,0.9484292,0.7072059
3.211731,0,-5.7,-0.43,18.78,-0.2470896,2.989376,-0.0148536,-0.2744794,-0.1721187,0.9460636,-0.2724551,-0.161194,0.9485698,0.6528208
3.229858,0,-5.7,-0.43,18.78,-0.2508801,2.989376,-0.0148536,-0.2743029,-0.1721277,0.946113,-0.2724551,-0.161194,0.9485698,0.6510199
3.253418,0,-5.7,-0.43,18.78,-0.2606578,2.989313,-0.01474869,-0.2738492,-0.1721488,0.9462407,-0.2762723,-0.1620941,0.9473116,0.5954478
3.270721,0,-5.7,-0.43,18.78,-0.2653204,2.989157,-0.01455021,-0.273635,-0.1721539,0.9463018,-0.2712364,-0.162927,0.9486229,0.5623221
3.295288,0,-5.7,-0.43,18.78,-0.2711542,2.989157,-0.01455021,-0.2733632,-0.1721677,0.9463778,-0.2712364,-0.162927,0.9486229,0.5588315
3.312408,0,-5.7,-0.43,18.78,-0.2753309,2.988858,-0.01442492,-0.2731709,-0.172164,0.946434,-0.2750061,-0.1656117,0.9470715,0.3916712
3.329987,0,-5.7,-0.43,18.78,-0.2779664,2.988858,-0.01442492,-0.2730481,-0.1721703,0.9464682,-0.2750061,-0.1656117,0.9470715,0.3936644
3.350861,0,-5.7,-0.43,18.78,-0.2839618,2.988576,-0.01428163,-0.2727712,-0.1721718,0.9465477,-0.2709686,-0.1638254,0.9485448,0.5028
3.368347,0,-5.7,-0.43,18.78,-0.2879204,2.98827,-0.0141542,-0.272589,-0.1721672,0.9466012,-0.2745295,-0.165996,0.9471425,0.3716771
3.392639,0,-5.7,-0.43,18.78,-0.294032,2.98827,-0.0141542,-0.272304,-0.1721817,0.9466804,-0.2745295,-0.165996,0.9471425,0.3779418
3.409882,0,-5.7,-0.43,18.78,-0.2976822,2.987929,-0.01409435,-0.2721354,-0.1721741,0.9467303,-0.2853227,-0.2720101,0.919022,5.98707
3.426758,0,-5.7,-0.43,18.78,-0.3000973,2.987929,-0.01409435,-0.2720227,-0.1721798,0.9467617,-0.2853227,-0.2720101,0.919022,5.987987
3.448578,0,-5.7,-0.43,18.78,-0.305708,2.987701,-0.01414025,-0.2717609,-0.1721816,0.9468366,-0.2865255,-0.3007924,0.9096302,7.723368
