time,flag_id,flag_x,flag_y,flag_z,o_x,o_y,o_z,target_dir_x,target_dir_y,target_dir_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,err_deg
3.089722,0,-5.7,-0.43,18.78,0.009556994,3.000468,0.02915663,-0.28693,-0.1723959,0.9423114,-0.2604129,-0.1133109,0.9588252,3.830065
3.106323,0,-5.7,-0.43,18.78,0.009585142,3.000549,0.02901477,-0.2869292,-0.1723987,0.9423111,-0.2602802,-0.1075491,0.9595246,4.137301
3.128418,0,-5.7,-0.43,18.78,0.01038915,3.000638,0.02891084,-0.2869647,-0.1724002,0.9423001,-0.2596008,-0.1070092,0.959769,4.183854
3.145508,0,-5.7,-0.43,18.78,0.01162708,3.000638,0.02891084,-0.2870218,-0.1723971,0.9422832,-0.2596008,-0.1070092,0.959769,4.185211
3.162048,0,-5.7,-0.43,18.78,0.01305192,3.000732,0.02884642,-0.2870864,-0.1723976,0.9422635,-0.1011862,-0.1076024,0.9890314,11.6135
3.184021,0,-5.7,-0.43,18.78,0.01573884,3.000732,0.02884642,-0.2872102,-0.1723909,0.942227,-0.1011862,-0.1076024,0.9890314,11.62042
3.200989,0,-5.7,-0.43,18.78,0.01787606,3.000816,0.02878291,-0.2873077,-0.1723892,0.9421976,-0.06190045,-0.08160481,0.9947407,14.28171
3.217896,0,-5.7,-0.43,18.78,0.01993397,3.000816,0.02878291,-0.2874026,-0.1723841,0.9421697,-0.06190045,-0.08160481,0.9947407,14.28689
3.239685,0,-5.7,-0.43,18.78,0.02442866,3.000858,0.02891804,-0.2876115,-0.172376,0.9421073,-0.05797236,-0.07797734,0.9952682,14.58745
3.256897,0,-5.7,-0.43,18.78,0.02695997,3.000858,0.02891804,-0.2877281,-0.1723697,0.9420728,-0.05797236,-0.07797734,0.9952682,14.59383
3.273315,0,-5.7,-0.43,18.78,0.03061303,3.000907,0.02913505,-0.2878993,-0.1723648,0.9420215,-0.0555038,-0.07859779,0.9953601,14.72035
