time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,12
PREF,Method,0
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,0.8000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-1.013342,6.259914,0.02544544,-0.03858094,0.004108261,-0.0146198,-0.9991401,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-1.084809,3.008676,0.0250965,-0.03721734,0.004413642,-0.01571472,-0.9991739,-1.074534,3.007028,0.02554321,-0.005930774,-0.1039416,0.9945658,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-1.107907,3.009005,0.02486214,-0.03619744,0.00447347,-0.01526852,-0.999218,-1.095065,3.007028,0.02554321,-0.005930774,-0.1039416,0.9945658,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03442383,NaN,NaN,NaN,-1.129874,3.00936,0.02455956,-0.03538231,0.004496019,-0.01467841,-0.999256,-1.121031,3.007208,0.02521515,-0.001839322,-0.1003954,0.9949459,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05645752,NaN,NaN,NaN,-1.172652,3.010184,0.02405551,-0.03411373,0.004735235,-0.01398826,-0.9993089,-1.159055,3.007208,0.02521515,-0.001839322,-0.1003954,0.9949459,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
