time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,12
PREF,Method,0
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,0.8000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.7166687,6.261364,0.05345593,-0.02043674,-0.02304102,0.01905049,-0.9993441,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.7036487,2.986692,0.05363819,-0.02194058,-0.02572422,0.01838523,-0.9992592,-0.7061255,2.985486,0.05331135,0.01792487,-0.08505365,0.9962152,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01999664,-22.31702,-55.00959,475.7035,-0.6999617,2.986752,0.05363297,-0.02206966,-0.02641967,0.01792144,-0.9992466,-0.7015083,2.985617,0.05361617,-0.04506428,-0.1209091,0.9916402,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03387451,-22.23182,-54.78738,473.881,-0.6972898,2.986846,0.05363825,-0.02179584,-0.02692179,0.01745358,-0.9992475,-0.6991333,2.985617,0.05361617,-0.04506428,-0.1209091,0.9916402,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05620575,-22.79253,-55.34581,472.1229,-0.6939352,2.987008,0.05352152,-0.02130794,-0.02736843,0.01650124,-0.9992622,-0.6950017,2.985693,0.05367243,-0.04640656,-0.1225008,0.9913828,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
