time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,9
PREF,Method,4
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,0.8000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-2.342817,5.234571,0.02754807,0.07205861,0.0006051362,0.009194536,-0.9973579,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-2.342734,3.003294,0.03017903,0.07206201,0.001554877,0.009027976,-0.9973581,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01998901,NaN,NaN,NaN,-2.343189,3.00331,0.03101715,0.07214307,0.001752496,0.009074671,-0.9973515,-2.34323,3.001943,0.026546,0.07460627,0.01945171,0.9970233,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.04083252,NaN,NaN,NaN,-2.343101,3.003402,0.03188582,0.07238155,0.002126008,0.008958572,-0.9973346,-2.343078,3.00215,0.02871859,0.07496108,0.01904013,0.9970047,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0637207,NaN,NaN,NaN,-2.343634,3.003655,0.03359168,0.07326987,0.002934486,0.008507864,-0.9972716,-2.343572,3.002278,0.0308094,0.07367137,0.02135636,0.9970539,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
