PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,11
PREF,Method,7
PREF,RandomSeed,10
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,0.8000001
PREF,ThresholdAngleDeg,1.748000
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
RESULT,totalFlags,35
RESULT,totalShort,0
RESULT,totalLong,35
RESULT,totalTight,15
RESULT,passedFlags,33
RESULT,shortTurns,0
RESULT,longTurns,33
RESULT,tightTurns,13
RESULT,passRate,94.28571
RESULT,shortRate,0
RESULT,longRate,94.28571
RESULT,tightRate,86.66666
RESULT,totalValidTime,48.53672
RESULT,timeP0,28.179842
RESULT,timeP1,11.481527
RESULT,timeS0,0.375600
RESULT,timeS1,1.628995
RESULT,timeOther,7.431743
RESULT,cntP0,35
RESULT,cntP1,28
RESULT,rateTimeP0,0.573954
RESULT,rateTimeP1,0.233851
RESULT,rateTimeS0,0.007650
RESULT,rateTimeS1,0.033179
RESULT,rateTimeOther,0.151366
RESULT,rateCntP0,1.000000
RESULT,rateCntP1,0.800000
flagId,passedCorrect,turnDir,minDistToFlagDuringApproach
4,1,1,1.274743
5,1,-1,2.837526
6,1,1,3.510102
7,1,-1,1.830239
8,1,1,1.776057
9,1,-1,2.424132
10,1,1,2.315698
11,1,-1,3.647271
12,1,1,2.688705
13,1,-1,2.424625
14,1,1,2.508872
15,1,-1,1.653656
16,1,1,3.48615
17,1,-1,3.157188
18,1,1,2.91557
19,1,-1,4.586405
20,1,1,1.018298
21,1,-1,3.524879
22,1,1,3.359755
23,1,-1,3.08649
24,1,1,3.677199
25,1,-1,1.641468
26,1,1,1.745949
27,1,-1,2.618688
28,1,1,2.969403
29,1,-1,3.36682
30,1,1,2.564457
31,1,-1,1.286153
32,1,1,4.028786
33,1,-1,2.334772
34,1,1,1.801776
35,0,-1,2.758255
36,1,1,6.380242
37,0,-1,6.24952
38,1,1,1.392047
pId,lastRiseSecBeforePassP
4,0.280614
5,0.683192
6,0.254134
7,0.746996
8,0.319251
9,0.226354
10,NaN
11,0.758479
12,0.052426
13,0.641162
14,NaN
15,NaN
16,0.350353
17,0.049218
18,0.178323
19,0.251763
20,0.327255
21,0.943930
22,0.391408
23,NaN
24,0.335894
25,0.368504
26,NaN
27,0.401300
28,0.724464
29,0.297916
30,0.747167
31,0.028475
32,0.252674
33,0.284344
34,0.191879
35,NaN
36,0.045611
37,0.199602
38,NaN
P1_EVENTS_FORMAT
pId
riseSecBeforePassP,duration,fallSecBeforePassP
4
0.280614,0.292114,0.000000
5
0.683192,0.709763,0.000000
6
0.254134,0.292750,0.000000
7
0.746996,0.752000,0.000000
8
0.319251,0.334290,0.000000
9
0.226354,0.251660,0.000000
10
NaN
11
1.257867,0.041400,1.216120
0.758479,0.793580,0.000000
12
0.052426,0.083510,0.000000
13
0.641162,0.668000,0.000000
14
NaN
15
NaN
16
0.350353,0.375000,0.000000
17
0.384052,0.167180,0.216579
0.174718,0.041690,0.132598
0.049218,0.041200,0.007320
18
1.347955,0.042150,1.306072
0.178323,0.209630,0.000000
19
0.251763,0.291990,0.000000
20
0.327255,0.334110,0.000000
21
0.943930,0.959810,0.000000
22
0.391408,0.417870,0.000000
23
NaN
24
0.335894,0.375950,0.000000
25
0.368504,0.375460,0.000000
26
NaN
27
1.361035,0.125520,1.236485
0.401300,0.417350,0.000000
28
0.724464,0.750970,0.000000
29
0.297916,0.334140,0.000000
30
0.747167,0.751500,0.000000
31
0.028475,0.041080,0.000000
32
0.252674,0.292330,0.000000
33
0.284344,0.292050,0.000000
34
0.191879,0.208220,0.000000
35
NaN
36
0.338138,0.166590,0.170942
0.045611,0.041870,0.003824
37
0.199602,0.208800,0.000000
38
NaN
