time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,11
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,0.1491381,5.119208,-0.000109038,0.01480134,-0.01877329,0.03128976,-0.9992245,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,0.1485722,2.994836,0.0005314425,0.01422522,-0.01808327,0.03029083,-0.9992763,0.1485613,2.993888,-3.0756E-05,-0.03729074,-0.04469028,0.9983047,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02000427,NaN,NaN,NaN,0.1481629,2.994677,0.0006959334,0.01401167,-0.01798382,0.03007998,-0.9992875,0.1481975,2.993888,-3.0756E-05,-0.03729074,-0.04469028,0.9983047,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03568268,NaN,NaN,NaN,0.1477332,2.994569,0.0008968484,0.01416756,-0.01785708,0.02987568,-0.9992937,0.1478155,2.993888,-3.0756E-05,-0.03729074,-0.04469028,0.9983047,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05823517,NaN,NaN,NaN,0.1467853,2.994567,0.001415116,0.0145334,-0.01800913,0.0298095,-0.9992877,0.1469186,2.99368,0.0004247427,-0.03614908,-0.04590891,0.9982914,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
