time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,11
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-1.514698,5.123814,-0.03287791,-0.02752241,-0.03331137,-0.01893126,0.9988866,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-1.502106,2.996012,-0.03419654,-0.02678941,-0.03242841,-0.01901747,0.998934,-1.504085,2.995342,-0.03232586,-0.05231504,-0.05070968,0.9973423,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-1.497464,2.99597,-0.03462242,-0.02681684,-0.03204343,-0.01917917,0.9989426,-1.499959,2.995342,-0.03232586,-0.05231504,-0.05070968,0.9973423,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.0333252,NaN,NaN,NaN,-1.492751,2.995854,-0.03501716,-0.02665542,-0.03145349,-0.01937604,0.9989618,-1.494716,2.995054,-0.03336716,-0.04838947,-0.05145328,0.9975024,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05639648,NaN,NaN,NaN,-1.483432,2.995618,-0.03595341,-0.02581848,-0.03045309,-0.01941983,0.999014,-1.486432,2.995054,-0.03336716,-0.04838947,-0.05145328,0.9975024,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
