time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,10
PREF,Method,4
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.4753361,5.035317,0.01721215,-0.1133232,-0.02787459,0.00962707,-0.9931204,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.4825718,2.963421,0.01663267,-0.1001319,-0.02555823,0.01071784,-0.9945882,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01998901,0.9192804,-0.9718341,7.274252,-0.4851189,2.964824,0.01638475,-0.09526436,-0.02449131,0.0107131,-0.995093,-0.4839401,2.9584,0.01709545,0.1676187,-0.4694777,0.8668879,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.04077148,0.8984711,-1.039668,7.756916,-0.4882243,2.966271,0.01612359,-0.08990198,-0.02373543,0.01118506,-0.995605,-0.4873859,2.961284,0.01664174,0.1570785,-0.4534838,0.8773134,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.06256104,0.8936027,-1.039668,7.756916,-0.493701,2.969228,0.01556487,-0.07957355,-0.0221082,0.01235,-0.9965073,-0.4922541,2.961284,0.01664174,0.1570785,-0.4534838,0.8773134,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
