time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,3
PREF,Method,7
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,140
PREF,Blur_SigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.9604048,6.097671,0.0304211,-0.002971899,0.003517345,0.0007849026,-0.9999891,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.9512706,2.972223,0.02933715,0.001410316,0.001713686,0.003930363,-0.9999899,-0.9527983,2.969134,0.03131473,0.01442549,-0.12849,0.9916059,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-0.9455726,2.972753,0.02872296,0.004036897,5.315244E-05,0.006695082,-0.9999695,-0.947171,2.970186,0.03044999,0.0170205,-0.1302811,0.991331,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.06787109,NaN,NaN,NaN,-0.942371,2.97304,0.02847475,0.005180701,-0.0007530674,0.007551986,-0.9999579,-0.9427699,2.971694,0.02885818,0.02054635,-0.1350189,0.99063,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.109375,NaN,NaN,NaN,-0.925868,2.974354,0.02740489,0.01259005,-0.004778489,0.01198172,-0.9998376,-0.9272926,2.972316,0.02824581,0.02049615,-0.1426395,0.9895625,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
