time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,11
PREF,Method,7
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,0.8000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,0.4838615,5.113008,-0.06727311,-0.01605747,0.01493466,-0.02772863,0.999375,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,0.4988151,2.993732,-0.0667303,-0.01605633,0.01618221,-0.02768581,0.9993567,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01998901,0.9373341,-1.078447,8.032841,0.5081132,2.993683,-0.06638073,-0.0164669,0.01724011,-0.02767796,0.9993326,0.5057114,2.992647,-0.06704652,0.04755806,-0.448571,0.892481,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05963135,0.6030382,-1.73013,12.66981,0.5124931,2.993635,-0.06621902,-0.01636939,0.01769745,-0.02750149,0.9993311,0.5108397,2.992661,-0.06666195,0.006787164,-0.3476676,0.9375933,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.100647,NaN,NaN,NaN,0.5341591,2.993053,-0.06550775,-0.01492511,0.01963854,-0.02692943,0.999333,0.5324229,2.99247,-0.06585693,-0.01150476,-0.1218298,0.9924843,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
