time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,7
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,10
PREF,Blur_SigmaPx,2.000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.8835731,5.070821,0.04596312,0.076001,0.006808609,-0.02200057,-0.9968418,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.8863772,2.993841,0.04657756,0.07569791,0.006698877,-0.02185168,-0.9968688,-0.885686,2.992913,0.04580939,-0.01881068,-0.03645724,0.9991582,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-0.8873611,2.993812,0.04678305,0.07559466,0.006643891,-0.02184697,-0.9968772,-0.8868674,2.992879,0.04622662,-0.01862307,-0.03650822,0.9991598,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03686523,NaN,NaN,NaN,-0.8881527,2.993808,0.04692663,0.07545179,0.006663859,-0.0218971,-0.9968867,-0.887571,2.992879,0.04622662,-0.01862307,-0.03650822,0.9991598,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05981445,NaN,NaN,NaN,-0.8895774,2.993819,0.04718782,0.07504387,0.006741643,-0.02206689,-0.9969133,-0.8890967,2.99284,0.04664516,-0.01926386,-0.0304526,0.9993505,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
