time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,7
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,10
PREF,Blur_SigmaPx,2.000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,-0.4867447,5.066454,0.02114532,0.04340881,-0.008393526,-0.0314722,-0.9985263,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,-0.4806067,2.987787,0.02112938,0.04241376,-0.01023364,-0.03130025,-0.9985573,-0.4811904,2.987448,0.02143598,0.06698024,-0.05542868,0.9962135,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.02001953,NaN,NaN,NaN,-0.4772406,2.987592,0.02123504,0.04201637,-0.01085016,-0.03150721,-0.9985611,-0.4781983,2.987448,0.02143598,0.06698024,-0.05542868,0.9962135,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.03649902,NaN,NaN,NaN,-0.4746006,2.987397,0.02123889,0.04155722,-0.01142314,-0.03147767,-0.9985749,-0.4754339,2.987009,0.02133536,0.06224523,-0.05572389,0.9965041,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05895996,NaN,NaN,NaN,-0.4681798,2.987237,0.02139766,0.04143649,-0.01278421,-0.03119847,-0.9985721,-0.4697265,2.987009,0.02133536,0.06224523,-0.05572389,0.9965041,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
