time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,6
PREF,Method,4
PREF,RandomSeed,10
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterAngleDeg,10
PREF,Blur_SigmaPx,2.000001
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,2.723493,5.114873,0.05489933,0.127414,0.01552722,-0.02222789,0.991479,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,NaN,NaN,NaN,2.679789,2.929495,0.05819834,0.1254463,0.01921931,-0.02041155,0.9917042,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01998901,3.863317,-0.7111664,5.419504,2.664296,2.92999,0.05941445,0.1246122,0.02021337,-0.01970067,0.991804,2.66855,2.927545,0.0563426,0.1812934,-0.552137,0.8138043,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.04135132,3.874751,-0.715423,5.449792,2.647236,2.930517,0.06064873,0.1235718,0.02119213,-0.01898553,0.9919277,2.651083,2.928299,0.05788302,0.1847969,-0.550271,0.81428,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.07110596,3.887724,-0.7246844,5.515691,2.61081,2.93124,0.06319842,0.1215132,0.02296206,-0.01746623,0.9921705,2.614456,2.929507,0.06065917,0.1903759,-0.5463661,0.8156232,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
