time,gaze_x,gaze_y,gaze_z,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,gaze_o_x,gaze_o_y,gaze_o_z,gaze_dir_x,gaze_dir_y,gaze_dir_z,p0Id,p0_x,p0_y,p0_z,p1Id,p1_x,p1_y,p1_z
PREF,CourseWidth,13
PREF,SlopeAngle,8
PREF,PlayerFSpeed,95
PREF,PlayerHSpeed,8
PREF,CameraHeight,3
PREF,SubjectID,8
PREF,Method,0
PREF,RandomSeed,9
PREF,ThresholdAngleDeg,4.14
PREF,Blur_OuterRad,140
PREF,Blur_MaxSigmaPx,1.3
PREF,"SnowPlaneNormal",0,0.9902681,0.1391731
PREF,"SnowPlanePoint",0,-56.21634,400
START_REL_SEC,0
0,NaN,NaN,NaN,0.1902781,5.119504,0.006616872,-0.0002302737,-0.02702156,0.01652754,-0.9994982,NaN,NaN,NaN,NaN,NaN,NaN,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0,0.7849376,-0.6928955,5.2895,0.197171,2.972332,0.006593313,0.001175643,-0.0273169,0.01634,-0.9994926,0.1964029,2.970954,0.00650382,0.09116057,-0.5675089,0.8183052,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.01999664,0.786496,-0.6928955,5.289501,0.1989242,2.972432,0.006651547,0.001830472,-0.02737677,0.01636443,-0.9994896,0.1979612,2.970954,0.00650382,0.09116057,-0.5675089,0.8183052,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.04049683,0.8387496,-0.7190403,5.475531,0.200513,2.972532,0.006704324,0.002242297,-0.02737129,0.0164847,-0.999487,0.1998677,2.971182,0.006587148,0.09638599,-0.5567319,0.8250814,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
0.05964661,0.8419056,-0.7190403,5.475532,0.2040636,2.972819,0.006832872,0.003883542,-0.02729642,0.01631803,-0.9994867,0.2030237,2.971182,0.006587148,0.09638599,-0.5567319,0.8250814,-1,NaN,NaN,NaN,-1,NaN,NaN,NaN
